ticker,total_return_pct,annualised_return_pct,annualised_volatility_pct,sharpe_ratio,max_drawdown_pct,calmar_ratio,beta,var_95_pct,skewness,kurtosis
AAPL,27.90346072005829,28.155530825397477,23.47188389951908,0.9737407923130436,-13.798524235020482,2.0404740641712316,1.0095935083785688,-2.1446309983137137,0.4691111132469928,2.368099776079608
MSFT,9.436609675466912,9.515585981742024,24.515585558716403,0.17195534537184218,-33.910089393448736,0.2806122352358172,0.9537626893507483,-2.349936138718368,-0.6790323751208768,9.121872035394661
GOOGL,118.88722349854129,120.26331732730537,28.45373117709752,4.04036000100541,-20.366458055508982,5.904969681008181,1.1994480390523894,-2.317041961227101,0.46368533576039317,3.1624556571739757
AMZN,39.115609676429926,39.483510885371565,30.90701275056953,1.1060114790531368,-21.736223115695775,1.816484431320565,1.5207049324393833,-2.5609491894025544,0.3173818453718159,3.9989448196292954
NVDA,99.26516533464138,100.36729490081112,33.539996631929405,2.834445570883241,-20.214387999661497,4.965141408312328,1.7765660496722901,-3.305368267707768,0.10957097917412077,0.5465586459777105
META,23.82892478923988,24.040834333607464,35.249907110355636,0.5316562757154565,-33.296879207231875,0.7220146423928505,1.6620519472208293,-2.641363332915472,0.5896370798003664,7.271041857555785
TSLA,32.45767698337567,32.75587553896606,47.386599370631416,0.57940168536302,-29.931820735955256,1.0943495829379482,2.069776517877878,-4.286862235890743,-0.2827089700905825,1.755138302298597
